DTXSID,preferredName,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026900,Dodecyltrimethylammonium chloride,112-00-5,C15H34ClN,263.237978,318,646,49,Active,56.6840227785212,2.83420113892606,18.0496991621821,1.25646996783209
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027134,Bis(2-ethylhexyl) phosphate,298-07-7,C16H35O4P,322.227297,158,471,34,Active,94.069355039578,4.7034677519789,14.104936315532,1.14937112963527
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027394,Naphthenic acids,1338-24-5,, ,13,234,6,Active,47.1951377719517,2.35975688859759,40,1.60205999132796
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027891,Calcium dodecylbenzene sulfonate,26264-06-2,, ,149,489,30,Active,55.3117279392493,2.76558639696246,36.5708439192053,1.56313498235678
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027714,9-Octadecen-1-ol-ethylene oxide copolymer,9004-98-2,(C2H4O)nC18H36O, ,138,234,59,Active,121.288414221778,6.0644207110889,7.1989530108888,0.85726933884001
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027926,n-Dodecylphenol,27193-86-8,C18H30O,262.229666,192,393,49,Active,81.1523981612422,4.05761990806211,21.9683038133946,1.34179652606386
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1029120,"4,4'-Biphenyldiol",92-88-6,C12H10O2,186.06808,44,234,19,Active,50.6365060996018,2.53182530498009,76.9589666995342,1.88625922795253
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032484,Temephos,3383-96-8,C16H20O6P2S3,465.989726,128,492,26,Active,32.5976144962754,1.62988072481377,20,1.30102999566398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032648,Z-Tetrachlorvinphos,22248-79-9,C10H9Cl4O4P,363.899257,113,481,23,Active,83.1578979206956,4.15789489603478,18.3596353481306,1.26386405116438
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1033163,Alizarin Yellow R,2243-76-7,C13H9N3O5,287.05422,52,234,22,Active,51.068106628064,2.5534053314032,74.9529124466766,1.87478851290072
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032646,N-Ethylperfluorooctane sulfonamide,4151-50-2,C10H6F17NO2S,526.984778,201,733,27,Active,24.5552798307316,1.22776399153658,0.647463263638135,-0.188784867944552
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1033539,Guggulsterone Z,39025-23-5,C21H28O2,312.20893,42,246,17,Active,63.0127532362527,3.15063766181263,33.4113868406807,1.52389450271849
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1034187,Tamoxifen,10540-29-1,C26H29NO,371.224915,356,739,48,Active,86.3448128624617,4.31724064312308,0.873401180037414,-0.058786225646427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1034210,Prodiamine,29091-21-2,C13H17F3N4O4,350.12019,292,673,43,Active,107.460104684691,5.37300523423454,34.5827258714273,1.53885922214387
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1034181,Raloxifene hydrochloride,82640-04-8,C28H28ClNO4S,509.142757,398,724,55,Active,75.5378748809199,3.776893744046,0.00369329246870043,-2.43258629957529
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1034214,1-Hydroxyvitamin D2,54573-75-0,C28H44O2,412.334131,22,78,28,Active,59.5376096667719,2.97688048333859,30.3637221180527,1.4823550082066
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1035783,S-Methoprene,65733-16-6,C19H34O3,310.250795,125,435,29,Active,31.6702851235115,1.58351425617558,33.1873663584587,1.52097278957731
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1036541,Pregnenolone,145-13-1,C21H32O2,316.24023,57,452,13,Active,31.5133616023112,1.57566808011556,5.04416359749592E-05,-4.29721083638572
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1034634,Forchlorfenuron,68157-60-8,C12H10ClN3O,247.05124,237,681,35,Active,80.3807896218139,4.01903948109069,19.4364918241271,1.2886178799877
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1038666,Chlorpyrifos oxon,5598-15-2,C9H11Cl3NO4P,332.949128,215,756,28,Active,57.5996302467039,2.87998151233519,2.21284295519065,0.344950593270116
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1040243,Sertraline hydrochloride,79559-97-0,C17H18Cl3N,341.050483,95,234,41,Active,28.0260859753959,1.40130429876979,20,1.30102999566398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041132,SU-5416,204005-46-9,C15H14N2O,238.110613,50,249,20,Active,69.718006697476,3.4859003348738,20,1.30102999566398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1040611,"3-Oxa-2,4-disilaheptan-1-ol, 2,2,4-trimethyl-4-(trimethylsiloxy)-, monoether with polyethylene glycol",27306-78-1,(C2H4O)nC11H30O3Si3, ,79,353,22,Active,58.0508125291361,2.9025406264568,6.48623660703455,0.811992786960337
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1040619,Bexarotene,153559-49-0,C24H28O2,348.20893,171,366,47,Active,75.6029253619112,3.78014626809556,14.5602735903952,1.16316953553214
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041188,1-Phenyl-2-nitropropene,705-60-2,C9H9NO2,163.063329,121,361,34,Active,115.348517447134,5.76742587235672,73.5720318368271,1.86671275010716
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041681,Bromofenoxim,13181-17-4,C13H7Br2N3O6,458.870161,65,237,27,Active,25.6006309451178,1.28003154725589,15.182168724941,1.18133381358846
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041683,Bromofos,2104-96-3,C8H8BrCl2O3PS,363.849221,26,242,11,Active,34.6513762026086,1.73256881013043,75.5862193193774,1.878442623291
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041897,Dipyrithione,3696-28-4,C10H8N2O2S2,252.00272,110,234,47,Active,85.2158324004908,4.26079162002454,16.9288037060076,1.22862626925859
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042154,Methyl red,493-52-7,C15H15N3O2,269.116427,101,354,29,Active,32.5930618034412,1.62965309017206,75.4750421418178,1.87780336418541
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042570,Vanoxerine dihydrochloride,67469-78-7,C28H34Cl2F2N2O,522.201625,131,234,56,Active,73.8968171758128,3.69484085879064,14.5103998673245,1.16167938058244
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044221,Indinavir sulfate,157810-81-6,C36H49N5O8S,711.330185,44,316,14,Active,36.5597748989525,1.82798874494763,38.0434727250058,1.58028015380873
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042499,Triphenylbismuthine dichloride,594-30-9,C18H15BiCl2,510.03548,171,319,54,Active,115.192437657932,5.7596218828966,31.4074133678092,1.4970321705168
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044481,"1,1'-Disulfanediyldiazepan-2-one",23847-08-7,C12H20N2O2S2,288.09662,54,319,17,Active,38.2262346682619,1.91131173341309,40,1.60205999132796
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044514,Hexylparaben,1083-27-8,C13H18O3,222.125594,132,319,41,Active,72.8263048545624,3.64131524272812,61.4530285096246,1.7885432905196
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045116,Domperidone,57808-66-9,C22H24ClN5O2,425.161853,42,234,18,Active,28.9798806266864,1.44899403133432,16.16076896654,1.20846202166008
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044936,"(2,4,6-Trioxo-1,3,5-triazinane-1,3,5-triyl)triethane-2,1-diyl trisprop-2-enoate",40220-08-4,C18H21N3O9,423.127779,135,319,42,Active,100.832956386976,5.0416478193488,34.2620353602306,1.53481315896401
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045033,Minocycline,10118-90-8,C23H27N3O7,457.1849,4,78,5,Active,37.6743646004326,1.88371823002163,19.874574298707,1.29829783510448
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045085,Trifluoperazine dihydrochloride,440-17-5,C21H26Cl2F3N3S,479.117659,104,234,44,Active,26.017083462027,1.30085417310135,38.41584539309,1.58451039487187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045110,Etymemazine hydrochloride,3737-33-5,C20H27ClN2S,362.158348,22,78,28,Active,46.8864613326926,2.34432306663463,30.1595404477083,1.47942471973935
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045661,Tesmilifene,98774-23-3,C19H25NO,283.193614,30,234,13,Active,103.570308927473,5.17851544637363,38.0187275401776,1.57999757724465
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045405,Doxycycline hydrochloride,10592-13-9,C22H25ClN2O8,480.129944,14,234,6,Active,37.1667571444939,1.85833785722469,29.7140779131537,1.4729622577831
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045409,Tolfenamic acid,13710-19-5,C14H12ClNO2,261.055656,36,234,15,Active,81.8953409576367,4.09476704788183,20.2865810670424,1.30720886079232
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045584,Flunixin meglumine,42461-84-7,C21H28F3N3O7,491.187935,23,249,9,Active,32.0008455274661,1.60004227637331,1.98425166896098,0.297596754264426
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045742,Cinalukast,128312-51-6,C23H28N2O3S,412.182064,20,234,9,Active,44.7865207711701,2.2393260385585,36.5841253007646,1.56329267583538
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046134,Benziodarone,68-90-6,C17H12I2O3,517.88758,57,234,24,Active,77.2129071059532,3.86064535529766,14.0293375453006,1.14703716445581
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045952,Topotecan hydrochloride,119413-54-6,C23H24ClN3O5,457.140449,89,249,36,Active,93.8889913105406,4.69444956552703,3.03349899803676,0.481943855832835
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046267,Sulazepam,2898-13-7,C16H13ClN2S,300.048797,14,234,6,Active,25.7332793743478,1.28666396871739,9.78037545188524,0.990355526929954
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046213,Octaverine,549-68-8,C23H27NO5,397.188923,18,78,23,Active,63.1023678146341,3.1551183907317,36.6524732570162,1.56410328554286
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046390,Sulfisomidine,515-64-0,C12H14N4O2S,278.083747,2,234,1,Active,30.6120393094583,1.53060196547291,5.0000002969191E-05,-4.30102996987392
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046421,4-Hydroxyphenylsulfonic acid,98-67-9,C6H6O4S,173.99868,3,234,1,Active,31.1489032273857,1.55744516136928,5.0000318111472E-05,-4.30102723259163
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046429,Lacidipine,103890-78-4,C26H33NO6,455.230788,90,234,38,Active,53.0760206444108,2.65380103222054,31.2962274841685,1.49549198989304
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046508,2-{[(2E)-2-(1-Azabicyclo[2.2.2]oct-3-ylidene)-2-fluoroethyl]oxy}-9H-carbazole,182959-33-7,C21H22ClFN2O,372.140469,14,78,18,Active,49.0454693421293,2.45227346710647,21.7426034210088,1.33731154451957
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046427,Lomerizine dihydrochloride,101477-54-7,C27H32Cl2F2N2O3,540.175805,96,234,41,Active,99.9111236669437,4.99555618334719,36.5839121105425,1.56329014502165
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046768,Iodophthalein sodium,2217-44-9,C20H8I4Na2O4,865.63968,30,234,13,Active,61.4806701610786,3.07403350805393,34.0808188948947,1.53251002146031
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046683,Deslorelin acetate,82318-06-7,C66H87N17O14,1341.661841,47,78,60,Active,80.1206840858635,4.00603420429317,12.1719400412068,1.08535980436333
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046920,Tenovin-1,380315-80-0,C20H23N3O2S,369.151098,18,78,23,Active,46.3767193605166,2.31883596802583,0.234561055976507,-0.629744091872963
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046922,Norgestimate,35189-28-7,C23H31NO3,369.230394,90,234,38,Active,32.2319350886176,1.61159675443088,3.9685064877879,0.598627094634897
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046970,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",105624-86-0,C20H21NO3,323.152144,312,688,45,Active,82.3839618040097,4.11919809020048,28.2577934254305,1.45113824595649
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047102,Dehydroabietylamine acetate,2026-24-6,C22H35NO2,345.266779,166,319,52,Active,36.5041621688802,1.82520810844401,59.1292489233577,1.77180236250134
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047364,SSR 103800,1075752-90-7,, ,231,641,36,Active,57.9589513629406,2.89794756814703,75.3467551147888,1.87706455371653
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047310,Farglitazar,196808-45-4,C34H30N2O5,546.215472,338,710,48,Active,120.307758367402,6.0153879183701,26.0098824434187,1.41513838932429
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047782,Antazoline hydrochloride,2508-72-7,C17H20ClN3,301.134575,5,234,2,Active,24.8326268823631,1.24163134411815,0.00028569344866525,-3.54409971845923
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047819,Mefloquine hydrochloride,51773-92-3,C17H17ClF6N2O,414.09336,119,234,51,Active,90.6016868006031,4.53008434003015,28.1907078724002,1.45010598120035
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047944,Trihexyltetradecylphosphonium chloride,258864-54-9,C32H68ClP,518.474717,149,234,64,Active,53.9207879052552,2.69603939526276,0.997139457010713,-0.00124409828336199
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047869,Palmatine chloride hydrate,171869-95-7,C21H24ClNO5,405.134301,23,234,10,Active,29.648196703986,1.4824098351993,21.4009655269497,1.33043336744111
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047946,1-Methyl-3-octylimidazolium trifluoromethanesulfonate,403842-84-2,C13H23F3N2O3S,344.138148,46,234,20,Active,78.9917641291875,3.94958820645938,29.0336820327781,1.4629021162697
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048122,Benzyl-C8-18-alkyldimethylammonium chlorides,63449-41-2,, ,174,362,48,Active,61.8403651887173,3.09201825943587,31.9120494868136,1.50395469677363
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048170,FR150011,149413-74-1,C24H23NO4S,421.134779,287,623,46,Active,89.5180136245991,4.47590068122996,19.3033677287467,1.28563308405545
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048174,FR167356,174185-16-1,C19H17Cl2NO3,377.058549,200,612,33,Active,65.0896556040394,3.25448278020197,52.6013880649119,1.7209972046286
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048596,Deferasirox,201530-41-8,C21H15N3O4,373.106256,32,234,14,Active,36.5732050479425,1.82866025239713,15.288615260698,1.18436815173857
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048623,Tocophersolan,9002-96-4,(C2H4)nC33H54O6, ,50,234,21,Active,92.1505309016545,4.60752654508273,11.6816707580048,1.06750496170536
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048627,Ritonavir,155213-67-5,C37H48N6O5S2,720.312761,56,234,24,Active,47.6342494202762,2.38171247101381,27.9011386116869,1.44562192666724
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048700,Brilliant Green,633-03-4,C27H34N2O4S,482.223929,42,78,54,Active,110.765044067642,5.53825220338212,6.04563262303268,0.781441752726467
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048839,Bisoxatin acetate,14008-48-1,C24H19NO6,417.121237,30,234,13,Active,62.0431063860588,3.10215531930294,24.0604868894159,1.38130441150121
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049065,rac Nebivolol hydrochloride,169293-50-9,C22H26ClF2NO4,441.151842,102,234,44,Active,82.2067759392266,4.11033879696133,27.9212394347219,1.44593469288067
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049015,Prochlorperazine dimaleate salt,84-02-6,C28H32ClN3O8S,605.159864,92,234,39,Active,76.1575046750314,3.80787523375157,36.2502625087321,1.55931115589132
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049229,1-Methyl-3-tetradecylimidazolium chloride,171058-21-2,C18H35ClN2,314.248877,141,234,60,Active,91.901737718631,4.59508688593155,11.3088139616863,1.05341705966421
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049013,Fiduxosin hydrochloride,208992-74-9,C30H30ClN5O4S,591.170703,24,78,31,Active,28.6851395731439,1.4342569786572,19.4581397886293,1.28910131906958
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049304,Trihexyltetradecylphosphonium bis(trifluoromethylsulfonyl)imide,460092-03-9,C34H68F6NO4PS2,763.423158,50,234,21,Active,70.772291123843,3.53861455619215,0.916255762138678,-0.0379832811560945
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049433,1-Phenyl-3-pyrazolidinone,92-43-3,C9H10N2O,162.079313,13,234,6,Active,27.1209474919032,1.35604737459516,40,1.60205999132796
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049352,"1,3-Didecyl-2-methylimidazolium chloride",70862-65-6,C24H47ClN2,398.342777,145,234,62,Active,63.4656474137651,3.17328237068826,2.90336488296011,0.462901619606383
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020260,Chenodeoxycholic acid,474-25-9,C24H40O4,392.29266,41,234,18,Active,74.8907920584586,3.74453960292293,75.43556867783,1.87757616865702
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020266,Chloranil,118-75-2,C6Cl4O2,243.86524,240,441,54,Active,66.1364705738364,3.30682352869182,32.5687827546433,1.51280152728393
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020345,Copper dimethyldithiocarbamate,137-29-1,C6H12CuN2S4,302.917931,116,234,50,Active,124.167267399078,6.2083633699539,7.63032676527346,0.882543136816798
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020470,Diglycidyl resorcinol ether,101-90-6,C12H14O4,222.089209,79,234,34,Active,65.3215313464514,3.26607656732257,75.5306802675552,1.87812339619081
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020717,4-(Benzyloxyl)phenol,103-16-2,C13H12O2,200.08373,46,249,18,Active,41.8136325776272,2.09068162888136,75.7339657693008,1.87929069902228
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020898,Mitomycin C,50-07-7,C15H18N4O5,334.12772,89,234,38,Active,96.0808699694457,4.80404349847228,16.7759627534938,1.22468745322445
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020894,Bis(4-(dimethylamino)phenyl)methanone,90-94-8,C17H20N2O,268.157563,157,609,26,Active,31.3038395805711,1.56519197902855,40.8792734009828,1.61150316793027
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021367,Toremifene citrate,89778-27-8,C32H36ClNO8,597.212945,148,322,46,Active,96.9108785910499,4.8455439295525,1.98011549802764,0.296690522934841
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022381,Hexestrol,84-16-2,C18H22O2,270.16198,324,709,46,Active,75.2526742160086,3.76263371080043,31.1853785986971,1.49395102086837
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022678,Bicalutamide,90357-06-5,C18H14F4N2O4S,430.061041,54,398,14,Active,29.4422999204617,1.47211499602308,32.1220159996715,1.50680279408042
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022880,Danazol,17230-88-5,C22H27NO2,337.204179,193,468,41,Active,88.5284050800905,4.42642025400452,34.0050620244311,1.53154357132581
